,activity,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,still,-0.26,0.27,9.98,0.00161,-0.00448,0.00014
1,still,-0.26,0.27,9.98,0.00161,-0.00448,0.00014
2,still,-0.26,0.27,9.98,0.00161,-0.00448,0.00014
3,still,-0.26,0.27,9.98,0.00161,-0.00448,0.00014
4,still,-0.26,0.27,9.98,0.00161,-0.00448,0.00014
5,still,-0.3,0.16,9.98,0.00161,-0.00448,0.00014
6,still,-0.3,0.16,9.98,0.00161,-0.00448,0.00014
7,still,-0.3,0.16,9.98,0.00161,-0.00448,0.00014
8,still,-0.3,0.16,9.98,0.00161,-0.00448,0.00014
9,still,-0.3,0.16,9.98,0.00161,-0.00448,0.00014
10,still,-0.3,0.2,9.98,0.00161,-0.00448,0.00014
11,still,-0.3,0.2,9.98,0.00161,-0.00448,0.00014
12,still,-0.3,0.2,9.98,0.00161,-0.00448,0.00014
13,still,-0.3,0.2,9.98,0.00161,-0.00448,0.00014
14,still,-0.38,0.2,9.95,0.00161,-0.00441,0.00014
15,still,-0.38,0.2,9.95,0.00161,-0.00441,0.00014
16,still,-0.38,0.2,9.95,0.00161,-0.00441,0.00014
17,still,-0.38,0.2,9.95,0.00161,-0.00441,0.00014
18,still,-0.38,0.2,9.95,0.00161,-0.00441,0.00014
19,still,-0.3,0.23,9.95,0.00161,-0.00448,0.00014
20,still,-0.3,0.23,9.95,0.00161,-0.00448,0.00014
21,still,-0.3,0.23,9.95,0.00161,-0.00448,0.00014
22,still,-0.3,0.23,9.95,0.00161,-0.00448,0.00014
23,still,-0.3,0.23,9.95,0.00161,-0.00448,0.00014
24,still,-0.38,0.23,9.98,0.00161,-0.00448,0.00014
25,still,-0.38,0.23,9.98,0.00161,-0.00448,0.00014
26,still,-0.38,0.23,9.98,0.00161,-0.00448,0.00014
27,still,-0.38,0.23,9.98,0.00161,-0.00448,0.00014
28,still,-0.38,0.23,9.98,0.00161,-0.00448,0.00014
29,still,-0.26,0.2,9.98,0.00161,-0.00448,0.00021
30,still,-0.26,0.2,9.98,0.00161,-0.00448,0.00021
31,still,-0.26,0.2,9.98,0.00161,-0.00448,0.00021
32,still,-0.26,0.2,9.98,0.00161,-0.00448,0.00021
33,still,-0.38,0.23,10.02,0.00154,-0.00448,0.00014
34,still,-0.38,0.23,10.02,0.00154,-0.00448,0.00014
35,still,-0.38,0.23,10.02,0.00154,-0.00448,0.00014
36,still,-0.38,0.23,10.02,0.00154,-0.00448,0.00014
37,still,-0.38,0.23,10.02,0.00154,-0.00448,0.00014
38,still,-0.34,0.16,10.02,0.00161,-0.00448,0.00014
39,still,-0.34,0.16,10.02,0.00161,-0.00448,0.00014
